,DateTime,Country,Mining_GDP_BUSD,Base_Date,Base_Mining_GDP,OilEquivalentMUSD,OilShare,LastUpdate,Orig_Fcst,Mining_GDP_BUSD_forecasted,Mining_GDP_BUSD_part_fcst,Mining_GDP_BUSD_full_fcst,Region 2,Regional 3,Fin Region,Sales Area
1017,2021-06-30,China,96.8975913566442,2019-12-31,85.68583100691754,24153.47633073593,24.926807769489248,Forecast,Forecast,96.8975913566442,96.8975913566442,,Asia,Eastern Asia,Asia/Pacific,China
1018,2021-09-30,China,96.8975913566442,2019-12-31,85.68583100691754,17073.313877272725,17.619956944473643,Forecast,Forecast,96.8975913566442,96.8975913566442,,Asia,Eastern Asia,Asia/Pacific,China
1019,2021-12-31,China,96.8975913566442,2019-12-31,85.68583100691754,0.0,0.0,Forecast,Forecast,96.8975913566442,96.8975913566442,,Asia,Eastern Asia,Asia/Pacific,China
1020,2022-03-31,China,104.09580932806786,2019-12-31,85.68583100691754,30860.85781333333,29.64659001408251,Forecast,Forecast,104.09580932806786,104.09580932806786,104.09580932806786,Asia,Eastern Asia,Asia/Pacific,China
1021,2022-06-30,China,104.09580932806786,2019-12-31,85.68583100691754,31254.0228,30.024285321131387,Forecast,Forecast,104.09580932806786,104.09580932806786,104.09580932806786,Asia,Eastern Asia,Asia/Pacific,China
1022,2022-09-30,China,104.09580932806786,2019-12-31,85.68583100691754,30129.9172,28.944409380633846,Forecast,Forecast,104.09580932806786,104.09580932806786,104.09580932806786,Asia,Eastern Asia,Asia/Pacific,China
1023,2022-12-31,China,104.09580932806786,2019-12-31,85.68583100691754,28647.999600000003,27.520800102253013,Forecast,Forecast,104.09580932806786,104.09580932806786,104.09580932806786,Asia,Eastern Asia,Asia/Pacific,China
1024,2007-03-31,Colombia,3.097107027547663,2019-12-31,3.291034109686391,857.7037309473684,27.69370652413363,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1025,2007-06-30,Colombia,3.365231233078162,2019-12-31,3.291034109686391,2035.1591718181817,60.476057389870064,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1026,2007-09-30,Colombia,3.5176154827878543,2019-12-31,3.291034109686391,2384.590412077847,67.78996805494958,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1027,2007-12-31,Colombia,3.776140199271017,2019-12-31,3.291034109686391,4622.058960420963,122.40167781146604,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1028,2008-03-31,Colombia,3.9679365642531863,2019-12-31,3.291034109686391,4999.542781565714,125.99855619180464,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1029,2008-06-30,Colombia,4.255965972696403,2019-12-31,3.291034109686391,4248.543274714286,99.82559310789286,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1030,2008-09-30,Colombia,4.193801807598655,2019-12-31,3.291034109686391,4332.931289607792,103.31750255238696,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1031,2008-12-31,Colombia,3.5154734655943165,2019-12-31,3.291034109686391,2270.129977472925,64.57536942578353,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1032,2009-03-31,Colombia,3.384762989094769,2019-12-31,3.291034109686391,963.4842148727272,28.465337690613435,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1033,2009-06-30,Colombia,3.744018410121864,2019-12-31,3.291034109686391,2355.296312896104,62.90824603128596,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1034,2009-09-30,Colombia,4.352931634710302,2019-12-31,3.291034109686391,4200.860160303247,96.50645847055266,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1035,2009-12-31,Colombia,4.782743877265182,2019-12-31,3.291034109686391,3399.4904128636363,71.07824504304205,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1036,2010-03-31,Colombia,4.8395830946019895,2019-12-31,3.291034109686391,1930.9423375,39.89893963498114,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1037,2010-06-30,Colombia,4.938014284805734,2019-12-31,3.291034109686391,3742.84127551948,75.7964853815065,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1038,2010-09-30,Colombia,5.21450040746828,2019-12-31,3.291034109686391,3686.142983388312,70.69024250355734,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1039,2010-12-31,Colombia,5.29510166854445,2019-12-31,3.291034109686391,4370.024771966233,82.52957252787729,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1040,2011-03-31,Colombia,5.495875626843315,2019-12-31,3.291034109686391,7331.205277020709,133.39467220133508,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1041,2011-06-30,Colombia,6.034275920247567,2019-12-31,3.291034109686391,5625.503819,93.22583013024042,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1042,2011-09-30,Colombia,6.274392486755564,2019-12-31,3.291034109686391,4837.44681533913,77.09825015808876,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1043,2011-12-31,Colombia,6.017197115139653,2019-12-31,3.291034109686391,5331.257226714286,88.60034206458855,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1044,2012-03-31,Colombia,6.382026492693994,2019-12-31,3.291034109686391,5591.222571052631,87.6088900203304,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1045,2012-06-30,Colombia,6.4205509336128905,2019-12-31,3.291034109686391,5715.797325840909,89.02347142700087,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1046,2012-09-30,Colombia,6.402842577759764,2019-12-31,3.291034109686391,5207.889574534161,81.33714848189044,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1047,2012-12-31,Colombia,6.584628124326027,2019-12-31,3.291034109686391,7884.29619191528,119.73791143630122,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1048,2013-03-31,Colombia,6.565915789223907,2019-12-31,3.291034109686391,5638.898826466166,85.88137599511742,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1049,2013-06-30,Colombia,6.507951805117624,2019-12-31,3.291034109686391,5758.356166818183,88.4818501927137,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1050,2013-09-30,Colombia,6.401732982310559,2019-12-31,3.291034109686391,6481.700556818181,101.24915510735282,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1051,2013-12-31,Colombia,6.645043859631753,2019-12-31,3.291034109686391,6129.456954534162,92.24103081952929,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1052,2014-03-31,Colombia,6.093239809671016,2019-12-31,3.291034109686391,8850.38716839599,145.2492835477919,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1053,2014-06-30,Colombia,6.165371631240355,2019-12-31,3.291034109686391,6041.710271428571,97.9942594346595,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1054,2014-09-30,Colombia,6.231513924898585,2019-12-31,3.291034109686391,5844.065051428572,93.78242786360588,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1055,2014-12-31,Colombia,5.607572291954127,2019-12-31,3.291034109686391,4470.5838100197625,79.7240512874753,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1056,2015-03-31,Colombia,4.807931166919815,2019-12-31,3.291034109686391,1514.6298313636364,31.502735350805345,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1057,2015-06-30,Colombia,4.816161814370277,2019-12-31,3.291034109686391,3487.237033116883,72.40697400805347,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1058,2015-09-30,Colombia,3.966891664289919,2019-12-31,3.291034109686391,4149.854612857143,104.61224969197576,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1059,2015-12-31,Colombia,3.9264456141467097,2019-12-31,3.291034109686391,2422.440301818182,61.69550122101013,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1060,2016-03-31,Colombia,3.620825242927708,2019-12-31,3.291034109686391,1926.067427012987,53.19415596693139,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1061,2016-06-30,Colombia,3.810106318941389,2019-12-31,3.291034109686391,2615.779943636364,68.65372576697911,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1062,2016-09-30,Colombia,3.935936341045106,2019-12-31,3.291034109686391,2314.467243320158,58.80347248465914,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1063,2016-12-31,Colombia,3.8137544726650874,2019-12-31,3.291034109686391,2487.2787121090905,65.21863769512561,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1064,2017-03-31,Colombia,3.71197607533696,2019-12-31,3.291034109686391,3947.864482361538,106.35479330246396,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1065,2017-06-30,Colombia,3.709249321429836,2019-12-31,3.291034109686391,3769.235400823872,101.61720267892132,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1066,2017-09-30,Colombia,3.628867759166086,2019-12-31,3.291034109686391,2518.9195855273383,69.41337498906783,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1067,2017-12-31,Colombia,3.729156554970171,2019-12-31,3.291034109686391,2832.737948865539,75.96189398619113,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1068,2018-03-31,Colombia,3.596717134745075,2019-12-31,3.291034109686391,3130.973828297692,87.05087753640116,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1069,2018-06-30,Colombia,3.734774007002105,2019-12-31,3.291034109686391,3598.3250455925927,96.34652696110416,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1070,2018-09-30,Colombia,3.686278429982858,2019-12-31,3.291034109686391,5536.334854615385,150.18764750879464,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1071,2018-12-31,Colombia,3.500213085248742,2019-12-31,3.291034109686391,4779.537038105931,136.54988772680034,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1072,2019-03-31,Colombia,3.444363080533917,2019-12-31,3.291034109686391,2820.6346200238604,81.89132661318122,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1073,2019-06-30,Colombia,3.2961137377423,2019-12-31,3.291034109686391,4862.289136940948,147.51581783313742,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1074,2019-09-30,Colombia,3.266793778980233,2019-12-31,3.291034109686391,3053.296003914173,93.46460812923718,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1075,2019-12-31,Colombia,3.291034109686391,2019-12-31,3.291034109686391,3112.6793790152738,94.58058699099556,2021-02-15T17:45:00,Original,,,,Americas,South America,Latin A,Latin America
1076,2020-03-31,Colombia,2.954790760488665,2019-12-31,3.291034109686391,2398.6869045810986,81.17958593401052,2021-02-15T17:45:00,Original,,2.954790760488665,,Americas,South America,Latin A,Latin America
1077,2020-06-30,Colombia,2.1814584109335318,2019-12-31,3.291034109686391,1237.818602116883,56.74270918541932,2021-02-15T17:45:00,Original,,2.1814584109335318,,Americas,South America,Latin A,Latin America
1078,2020-09-30,Colombia,2.3791200081953483,2019-12-31,3.291034109686391,2795.842692838745,117.51583287971656,2021-02-15T17:45:00,Original,,2.3791200081953483,,Americas,South America,Latin A,Latin America
1079,2020-12-31,Colombia,2.473434385927399,2019-12-31,3.291034109686391,2057.565091051948,83.18656450959287,2021-02-15T17:45:00,Original,,2.473434385927399,,Americas,South America,Latin A,Latin America
1080,2021-03-31,Colombia,2.491804915963653,2019-12-31,3.291034109686391,1441.0053174999998,57.82978066494107,2021-05-15T10:22:00,Original,,2.491804915963653,,Americas,South America,Latin A,Latin America
1081,2021-06-30,Colombia,2.419574708990935,2019-12-31,3.291034109686391,4283.755615300433,177.04580889287524,2021-11-16T17:36:00,Original,,2.419574708990935,,Americas,South America,Latin A,Latin America
1082,2021-09-30,Colombia,2.3790811451358502,2019-12-31,3.291034109686391,3191.241301818182,134.13755593594752,2021-11-16T17:36:00,Original,,2.3790811451358502,,Americas,South America,Latin A,Latin America
1083,2021-12-31,Colombia,2.437643751960281,2019-12-31,3.291034109686391,0.0,0.0,Forecast,Forecast,2.437643751960281,2.437643751960281,,Americas,South America,Latin A,Latin America
1084,2022-03-31,Colombia,2.496206358784712,2019-12-31,3.291034109686391,0.0,0.0,Forecast,Forecast,2.496206358784712,2.496206358784712,2.496206358784712,Americas,South America,Latin A,Latin America
1085,2022-06-30,Colombia,2.3322840644799103,2019-12-31,3.291034109686391,0.0,0.0,Forecast,Forecast,2.3322840644799103,2.3322840644799103,2.3322840644799103,Americas,South America,Latin A,Latin America
1086,2022-09-30,Colombia,2.2972174059924386,2019-12-31,3.291034109686391,0.0,0.0,Forecast,Forecast,2.2972174059924386,2.2972174059924386,2.2972174059924386,Americas,South America,Latin A,Latin America
1087,2022-12-31,Colombia,2.317961493677056,2019-12-31,3.291034109686391,0.0,0.0,Forecast,Forecast,2.317961493677056,2.317961493677056,2.317961493677056,Americas,South America,Latin A,Latin America
1088,2007-03-31,Costa Rica,,2019-12-31,0.0445502363545713,0.0,,,Original,,,,Americas,Central America,Latin A,Latin America
1089,2007-06-30,Costa Rica,,2019-12-31,0.0445502363545713,0.0,,,Original,,,,Americas,Central America,Latin A,Latin America
1090,2007-09-30,Costa Rica,,2019-12-31,0.0445502363545713,0.0,,,Original,,,,Americas,Central America,Latin A,Latin America
1091,2007-12-31,Costa Rica,,2019-12-31,0.0445502363545713,0.0,,,Original,,,,Americas,Central America,Latin A,Latin America
1092,2008-03-31,Costa Rica,,2019-12-31,0.0445502363545713,0.0,,,Original,,,,Americas,Central America,Latin A,Latin America
1093,2008-06-30,Costa Rica,,2019-12-31,0.0445502363545713,0.0,,,Original,,,,Americas,Central America,Latin A,Latin America
1094,2008-09-30,Costa Rica,,2019-12-31,0.0445502363545713,0.0,,,Original,,,,Americas,Central America,Latin A,Latin America
1095,2008-12-31,Costa Rica,0.04692001656371,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1096,2009-03-31,Costa Rica,0.0442346114400015,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1097,2009-06-30,Costa Rica,0.0417900417197435,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1098,2009-09-30,Costa Rica,0.0401219571466396,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1099,2009-12-31,Costa Rica,0.0412841976188508,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1100,2010-03-31,Costa Rica,0.0436109038106824,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1101,2010-06-30,Costa Rica,0.0463134354976985,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1102,2010-09-30,Costa Rica,0.0471901638924988,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1103,2010-12-31,Costa Rica,0.0468923208230047,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1104,2011-03-31,Costa Rica,0.046427968205154,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1105,2011-06-30,Costa Rica,0.0455199269340089,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1106,2011-09-30,Costa Rica,0.044540935830687,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1107,2011-12-31,Costa Rica,0.0445358060620458,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1108,2012-03-31,Costa Rica,0.0448158236656121,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1109,2012-06-30,Costa Rica,0.0459824638440032,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1110,2012-09-30,Costa Rica,0.0470205228465921,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1111,2012-12-31,Costa Rica,0.0478030086245232,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1112,2013-03-31,Costa Rica,0.0486802422401725,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
1113,2013-06-30,Costa Rica,0.049165522244683,2019-12-31,0.0445502363545713,0.0,0.0,2021-07-26T16:18:00,Original,,,,Americas,Central America,Latin A,Latin America
